,Unnamed: 0,city_development_index,gender,relevent_experience,enrolled_university,education_level,major_discipline,experience,company_size,company_type,last_new_job,training_hours,target,dataset
18743,18743,0.92,Male,Has relevent experience,no_enrollment,Masters,Business Degree,16,<10,Pvt Ltd,1,42,0.0,train
18744,18744,0.893,Male,Has relevent experience,Part time course,Graduate,STEM,13,1000-4999,Pvt Ltd,2,10,0.0,train
18745,18745,0.893,Male,Has relevent experience,no_enrollment,Masters,STEM,10,<10,Pvt Ltd,1,188,0.0,train
18746,18746,0.8270000000000001,Male,Has relevent experience,Full time course,Graduate,STEM,6,5000-9999,Pvt Ltd,1,170,1.0,train
18747,18747,0.794,Male,No relevent experience,Full time course,Graduate,STEM,1,50-99,Pvt Ltd,never,78,0.0,train
18748,18748,0.804,Male,Has relevent experience,Full time course,High School,STEM,6,500-999,Pvt Ltd,never,6,0.0,train
18749,18749,0.913,Male,Has relevent experience,no_enrollment,Graduate,STEM,19,100-500,NGO,2,138,0.0,train
18750,18750,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,50-99,Pvt Ltd,1,4,1.0,train
18751,18751,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,6,500-999,Pvt Ltd,2,155,1.0,train
18752,18752,0.624,Male,Has relevent experience,Full time course,Graduate,STEM,3,10000+,Pvt Ltd,2,38,0.0,train
18753,18753,0.949,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,10000+,Pvt Ltd,1,45,0.0,train
18754,18754,0.92,Male,No relevent experience,Full time course,High School,STEM,7,50-99,Pvt Ltd,never,200,0.0,train
18755,18755,0.698,Male,No relevent experience,no_enrollment,High School,STEM,2,50-99,Pvt Ltd,never,43,0.0,train
18756,18756,0.887,Male,No relevent experience,Full time course,Graduate,STEM,5,50-99,Pvt Ltd,never,14,0.0,train
18757,18757,0.836,Male,No relevent experience,Full time course,Graduate,STEM,8,500-999,Pvt Ltd,1,7,0.0,train
18758,18758,0.624,Male,Has relevent experience,Full time course,Graduate,STEM,5,10000+,Pvt Ltd,1,12,1.0,train
18759,18759,0.887,Male,Has relevent experience,Part time course,Graduate,STEM,8,50-99,Pvt Ltd,1,28,0.0,train
18760,18760,0.926,Male,No relevent experience,no_enrollment,Graduate,STEM,>20,<10,Pvt Ltd,never,60,0.0,train
18761,18761,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,2,50-99,Pvt Ltd,1,122,1.0,train
18762,18762,0.92,Male,No relevent experience,no_enrollment,Graduate,STEM,19,50-99,Pvt Ltd,2,34,0.0,train
18763,18763,0.926,Male,Has relevent experience,no_enrollment,High School,STEM,5,1000-4999,Pvt Ltd,never,102,0.0,train
18764,18764,0.913,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,50-99,Pvt Ltd,>4,53,0.0,train
18765,18765,0.802,Female,No relevent experience,no_enrollment,Masters,STEM,14,50-99,Pvt Ltd,1,11,1.0,train
18766,18766,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,19,500-999,Pvt Ltd,2,17,0.0,train
18767,18767,0.92,Female,Has relevent experience,no_enrollment,Graduate,STEM,5,100-500,Pvt Ltd,2,27,0.0,train
18768,18768,0.794,Male,No relevent experience,no_enrollment,Graduate,STEM,2,50-99,Pvt Ltd,never,17,1.0,train
18769,18769,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,13,50-99,Pvt Ltd,2,162,0.0,train
18770,18770,0.855,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,50-99,Pvt Ltd,3,32,1.0,train
18771,18771,0.802,Male,No relevent experience,Full time course,High School,STEM,7,100-500,Pvt Ltd,never,83,0.0,train
18772,18772,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,2,<10,Early Stage Startup,1,4,0.0,train
18773,18773,0.92,Female,Has relevent experience,no_enrollment,Graduate,No Major,15,50-99,Funded Startup,2,48,1.0,train
18774,18774,0.855,Male,No relevent experience,Full time course,Graduate,STEM,3,50-99,Pvt Ltd,1,40,0.0,train
18775,18775,0.91,Male,Has relevent experience,no_enrollment,Masters,Humanities,1,10/49,Pvt Ltd,1,69,0.0,train
18776,18776,0.89,Male,Has relevent experience,no_enrollment,High School,STEM,11,500-999,Pvt Ltd,>4,130,0.0,train
18777,18777,0.624,Male,Has relevent experience,Part time course,Graduate,STEM,8,10000+,Pvt Ltd,1,62,1.0,train
18778,18778,0.855,Male,Has relevent experience,no_enrollment,Masters,STEM,8,10000+,Pvt Ltd,>4,3,0.0,train
18779,18779,0.92,Male,Has relevent experience,no_enrollment,Masters,Business Degree,>20,100-500,Public Sector,>4,40,1.0,train
18780,18780,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,17,100-500,Pvt Ltd,1,50,0.0,train
18781,18781,0.926,Male,Has relevent experience,no_enrollment,Graduate,No Major,5,1000-4999,Pvt Ltd,never,86,0.0,train
18782,18782,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,50-99,Pvt Ltd,>4,242,0.0,train
18783,18783,0.926,Male,Has relevent experience,no_enrollment,Graduate,No Major,10,100-500,Pvt Ltd,1,16,1.0,train
18784,18784,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,11,<10,Funded Startup,2,53,0.0,train
18785,18785,0.925,Female,No relevent experience,Full time course,Graduate,STEM,2,10/49,Early Stage Startup,1,100,0.0,train
18786,18786,0.92,Male,No relevent experience,no_enrollment,Graduate,STEM,>20,1000-4999,Pvt Ltd,1,47,0.0,train
18787,18787,0.743,Male,Has relevent experience,no_enrollment,Graduate,No Major,>20,500-999,Public Sector,3,28,0.0,train
18788,18788,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,>4,142,1.0,train
18789,18789,0.847,Male,Has relevent experience,Full time course,Masters,STEM,12,500-999,Public Sector,never,58,0.0,train
18790,18790,0.926,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,50-99,NGO,1,138,0.0,train
18791,18791,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,3,50-99,Pvt Ltd,2,28,0.0,train
18792,18792,0.754,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Public Sector,4,22,0.0,train
18793,18793,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,10,10000+,Pvt Ltd,1,42,0.0,train
18794,18794,0.804,Male,Has relevent experience,no_enrollment,Masters,Business Degree,8,100-500,Pvt Ltd,1,78,0.0,train
18795,18795,0.624,Male,No relevent experience,no_enrollment,Graduate,STEM,2,50-99,Pvt Ltd,1,50,1.0,train
18796,18796,0.899,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,10000+,Pvt Ltd,1,282,0.0,train
18797,18797,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,50-99,Pvt Ltd,never,84,0.0,train
18798,18798,0.836,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,50-99,Pvt Ltd,1,156,0.0,train
18799,18799,0.92,Male,Has relevent experience,Full time course,Graduate,STEM,6,<10,Early Stage Startup,1,19,0.0,train
18800,18800,0.92,Male,Has relevent experience,no_enrollment,Phd,STEM,15,50-99,Funded Startup,4,108,0.0,train
18801,18801,0.624,Male,Has relevent experience,Full time course,Graduate,STEM,4,10/49,Pvt Ltd,1,31,1.0,train
18802,18802,0.884,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,500-999,Pvt Ltd,1,51,0.0,train
18803,18803,0.878,Male,Has relevent experience,no_enrollment,Graduate,STEM,20,5000-9999,Pvt Ltd,>4,36,0.0,train
18804,18804,0.925,Male,Has relevent experience,no_enrollment,Masters,STEM,8,100-500,Pvt Ltd,1,73,0.0,train
18805,18805,0.555,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,50-99,Pvt Ltd,never,4,1.0,train
18806,18806,0.624,Male,No relevent experience,no_enrollment,Graduate,STEM,7,5000-9999,Pvt Ltd,2,38,0.0,train
18807,18807,0.926,Male,No relevent experience,no_enrollment,Phd,STEM,14,5000-9999,Public Sector,>4,9,1.0,train
18808,18808,0.92,Male,Has relevent experience,no_enrollment,Graduate,Arts,15,50-99,Funded Startup,1,6,0.0,train
18809,18809,0.915,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,500-999,Pvt Ltd,1,28,0.0,train
18810,18810,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,500-999,Pvt Ltd,1,48,1.0,train
18811,18811,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,100-500,Pvt Ltd,4,13,1.0,train
18812,18812,0.887,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,5000-9999,Pvt Ltd,1,102,0.0,train
18813,18813,0.624,Male,Has relevent experience,Full time course,Graduate,STEM,1,50-99,Pvt Ltd,1,25,1.0,train
18814,18814,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,19,100-500,Pvt Ltd,1,105,1.0,train
18815,18815,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,10000+,Public Sector,1,92,0.0,train
18816,18816,0.698,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,10/49,Pvt Ltd,1,39,0.0,train
18817,18817,0.926,Male,Has relevent experience,Full time course,Graduate,STEM,16,10000+,Pvt Ltd,1,32,1.0,train
18818,18818,0.92,Male,Has relevent experience,no_enrollment,Graduate,Business Degree,>20,1000-4999,Pvt Ltd,1,65,0.0,train
18819,18819,0.926,Female,Has relevent experience,no_enrollment,High School,STEM,11,50-99,Pvt Ltd,1,32,0.0,train
18820,18820,0.92,Male,No relevent experience,no_enrollment,Primary School,STEM,2,50-99,Pvt Ltd,never,31,0.0,train
18821,18821,0.624,Male,No relevent experience,no_enrollment,Graduate,STEM,<1,50-99,Pvt Ltd,2,25,0.0,train
18822,18822,0.926,Male,No relevent experience,no_enrollment,Masters,STEM,15,5000-9999,Pvt Ltd,1,40,0.0,train
18823,18823,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,2,24,0.0,train
18824,18824,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,100-500,Pvt Ltd,4,28,0.0,train
18825,18825,0.6890000000000001,Male,Has relevent experience,Full time course,Graduate,STEM,2,1000-4999,Pvt Ltd,1,44,1.0,train
18826,18826,0.866,Male,No relevent experience,Part time course,Graduate,STEM,3,50-99,Pvt Ltd,>4,16,1.0,train
18827,18827,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,50-99,Pvt Ltd,3,56,1.0,train
18828,18828,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,16,50-99,Pvt Ltd,2,83,0.0,train
18829,18829,0.55,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,500-999,Pvt Ltd,2,192,0.0,train
18830,18830,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,18,1000-4999,Pvt Ltd,1,107,0.0,train
18831,18831,0.92,Male,Has relevent experience,no_enrollment,Graduate,Arts,8,50-99,Pvt Ltd,2,34,1.0,train
18832,18832,0.767,Male,Has relevent experience,no_enrollment,Graduate,STEM,20,10000+,Pvt Ltd,>4,34,1.0,train
18833,18833,0.579,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,50-99,Pvt Ltd,1,16,1.0,train
18834,18834,0.924,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,>4,37,0.0,train
18835,18835,0.92,Male,Has relevent experience,no_enrollment,Graduate,Arts,5,50-99,Pvt Ltd,never,101,0.0,train
18836,18836,0.91,Male,No relevent experience,Full time course,Graduate,No Major,>20,50-99,NGO,>4,44,0.0,train
18837,18837,0.92,Male,Has relevent experience,Full time course,Graduate,STEM,11,50-99,Pvt Ltd,1,92,1.0,train
18838,18838,0.754,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,50-99,Pvt Ltd,1,44,1.0,train
18839,18839,0.91,Male,No relevent experience,no_enrollment,Graduate,STEM,3,50-99,Pvt Ltd,never,270,0.0,train
18840,18840,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,5,50-99,Pvt Ltd,1,172,1.0,train
18841,18841,0.91,Male,No relevent experience,no_enrollment,Primary School,STEM,5,50-99,Pvt Ltd,never,34,0.0,train
18842,18842,0.92,Male,Has relevent experience,no_enrollment,Graduate,Arts,19,100-500,Public Sector,>4,149,0.0,train
18843,18843,0.893,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,10000+,Pvt Ltd,2,64,1.0,train
18844,18844,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,10000+,Pvt Ltd,2,4,1.0,train
18845,18845,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,12,10/49,Pvt Ltd,>4,134,1.0,train
18846,18846,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,>4,14,1.0,train
18847,18847,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,10,100-500,Pvt Ltd,>4,96,1.0,train
18848,18848,0.527,Male,No relevent experience,no_enrollment,Graduate,STEM,2,50-99,Pvt Ltd,1,148,1.0,train
18849,18849,0.91,Male,Has relevent experience,Full time course,Graduate,STEM,7,50-99,Pvt Ltd,1,98,1.0,train
18850,18850,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,50-99,Pvt Ltd,never,132,0.0,train
18851,18851,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,2,100-500,NGO,1,143,0.0,train
18852,18852,0.92,Male,No relevent experience,no_enrollment,Graduate,STEM,15,50-99,Pvt Ltd,3,45,0.0,train
18853,18853,0.924,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,3,152,0.0,train
18854,18854,0.722,Male,Has relevent experience,no_enrollment,Masters,STEM,2,100-500,Pvt Ltd,1,14,0.0,train
18855,18855,0.92,Male,No relevent experience,Part time course,Graduate,STEM,7,1000-4999,NGO,4,6,0.0,train
18856,18856,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,10000+,Pvt Ltd,1,17,0.0,train
18857,18857,0.74,Male,No relevent experience,no_enrollment,Graduate,STEM,3,10000+,Pvt Ltd,3,92,0.0,train
18858,18858,0.73,Male,Has relevent experience,Part time course,Graduate,STEM,5,<10,Pvt Ltd,1,16,0.0,train
18859,18859,0.579,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,100-500,Pvt Ltd,1,34,1.0,train
18860,18860,0.92,Male,No relevent experience,no_enrollment,Graduate,STEM,15,50-99,Pvt Ltd,>4,103,1.0,train
18861,18861,0.926,Male,No relevent experience,no_enrollment,Graduate,STEM,>20,5000-9999,Pvt Ltd,1,97,0.0,train
18862,18862,0.624,Male,No relevent experience,Full time course,High School,STEM,1,50-99,Pvt Ltd,1,45,0.0,train
18863,18863,0.92,Male,Has relevent experience,no_enrollment,Graduate,Humanities,19,10000+,Pvt Ltd,1,13,1.0,train
18864,18864,0.6659999999999999,Female,Has relevent experience,no_enrollment,Graduate,STEM,18,50-99,Pvt Ltd,>4,4,0.0,train
18865,18865,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,17,50-99,Pvt Ltd,1,34,0.0,train
18866,18866,0.878,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,50-99,Pvt Ltd,3,47,0.0,train
18867,18867,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,1,100-500,Pvt Ltd,1,34,0.0,train
18868,18868,0.897,Male,No relevent experience,Part time course,Masters,STEM,3,1000-4999,Pvt Ltd,>4,35,0.0,train
18869,18869,0.836,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,50-99,Pvt Ltd,never,19,0.0,train
18870,18870,0.92,Male,Has relevent experience,Full time course,Graduate,STEM,16,50-99,Pvt Ltd,2,23,1.0,train
18871,18871,0.624,Male,No relevent experience,Full time course,Graduate,STEM,10,50-99,Pvt Ltd,never,25,1.0,train
18872,18872,0.624,Male,No relevent experience,Full time course,Graduate,STEM,9,50-99,Pvt Ltd,never,63,1.0,train
18873,18873,0.698,Male,Has relevent experience,Full time course,Graduate,STEM,2,5000-9999,Pvt Ltd,1,170,0.0,train
18874,18874,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,4,10000+,Pvt Ltd,2,264,0.0,train
18875,18875,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,10000+,Pvt Ltd,4,48,1.0,train
18876,18876,0.624,Male,Has relevent experience,Full time course,Graduate,STEM,<1,50-99,Pvt Ltd,3,28,0.0,train
18877,18877,0.624,Male,Has relevent experience,Full time course,Masters,STEM,6,100-500,Pvt Ltd,never,114,1.0,train
18878,18878,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,5,5000-9999,Pvt Ltd,2,3,0.0,train
18879,18879,0.903,Male,Has relevent experience,no_enrollment,Graduate,Humanities,4,50-99,Public Sector,2,42,1.0,train
18880,18880,0.92,Male,No relevent experience,Part time course,Graduate,STEM,3,500-999,Public Sector,1,11,0.0,train
18881,18881,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,3,50-99,Pvt Ltd,2,112,1.0,train
18882,18882,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,50-99,Pvt Ltd,2,76,1.0,train
18883,18883,0.899,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,500-999,Pvt Ltd,>4,24,0.0,train
18884,18884,0.7659999999999999,Male,Has relevent experience,no_enrollment,High School,STEM,18,100-500,Pvt Ltd,never,22,0.0,train
18885,18885,0.91,Male,No relevent experience,no_enrollment,Primary School,STEM,5,50-99,Pvt Ltd,never,105,0.0,train
18886,18886,0.6890000000000001,Male,No relevent experience,no_enrollment,Graduate,STEM,9,50-99,Pvt Ltd,1,3,0.0,train
18887,18887,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,10/49,Pvt Ltd,1,39,0.0,train
18888,18888,0.913,Male,No relevent experience,Full time course,High School,STEM,9,50-99,Pvt Ltd,1,27,0.0,train
18889,18889,0.92,Male,Has relevent experience,no_enrollment,Masters,Other,9,50-99,Pvt Ltd,2,8,0.0,train
18890,18890,0.624,Male,Has relevent experience,Full time course,Masters,STEM,8,1000-4999,Pvt Ltd,1,149,0.0,train
18891,18891,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,12,50-99,Pvt Ltd,>4,14,1.0,train
18892,18892,0.887,Male,No relevent experience,no_enrollment,Masters,STEM,7,50-99,Pvt Ltd,1,64,0.0,train
18893,18893,0.743,Male,Has relevent experience,no_enrollment,Masters,STEM,6,100-500,Other,1,52,0.0,train
18894,18894,0.91,Male,No relevent experience,Full time course,Graduate,STEM,4,50-99,Pvt Ltd,1,40,1.0,train
18895,18895,0.7959999999999999,Male,Has relevent experience,no_enrollment,Masters,STEM,17,50-99,Pvt Ltd,1,4,0.0,train
18896,18896,0.884,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,50-99,Pvt Ltd,1,29,0.0,train
18897,18897,0.92,Female,Has relevent experience,no_enrollment,Graduate,Business Degree,15,50-99,Pvt Ltd,>4,184,0.0,train
18898,18898,0.92,Male,Has relevent experience,no_enrollment,Masters,Business Degree,15,10000+,Pvt Ltd,>4,6,1.0,train
18899,18899,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,8,500-999,Pvt Ltd,3,108,0.0,train
18900,18900,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,50-99,Pvt Ltd,1,28,0.0,train
18901,18901,0.5579999999999999,Male,Has relevent experience,no_enrollment,Graduate,STEM,3,100-500,Pvt Ltd,>4,87,1.0,train
18902,18902,0.84,Male,No relevent experience,Part time course,Graduate,Other,19,10/49,Pvt Ltd,>4,94,0.0,train
18903,18903,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,2,206,1.0,train
18904,18904,0.925,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,10/49,Pvt Ltd,2,30,0.0,train
18905,18905,0.794,Male,Has relevent experience,Full time course,High School,STEM,2,50-99,Pvt Ltd,1,320,0.0,train
18906,18906,0.743,Male,Has relevent experience,no_enrollment,Graduate,Arts,11,50-99,Pvt Ltd,1,80,1.0,train
18907,18907,0.939,Male,Has relevent experience,no_enrollment,Masters,STEM,12,10000+,Pvt Ltd,3,106,0.0,train
18908,18908,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,50-99,Pvt Ltd,never,153,1.0,train
18909,18909,0.926,Male,No relevent experience,Full time course,High School,STEM,<1,50-99,Pvt Ltd,4,254,0.0,train
18910,18910,0.924,Male,Has relevent experience,no_enrollment,High School,STEM,>20,10000+,Pvt Ltd,4,23,0.0,train
18911,18911,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,12,50-99,Pvt Ltd,1,98,1.0,train
18912,18912,0.866,Male,No relevent experience,no_enrollment,Graduate,STEM,13,50-99,NGO,2,65,0.0,train
18913,18913,0.91,Male,No relevent experience,Part time course,Masters,STEM,4,<10,Early Stage Startup,1,90,0.0,train
18914,18914,0.923,Male,Has relevent experience,no_enrollment,Masters,STEM,9,50-99,Pvt Ltd,1,70,0.0,train
18915,18915,0.518,Male,No relevent experience,Full time course,Graduate,STEM,4,50-99,Pvt Ltd,1,21,1.0,train
18916,18916,0.89,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,<10,Pvt Ltd,>4,108,0.0,train
18917,18917,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,18,<10,Early Stage Startup,4,102,0.0,train
18918,18918,0.92,Male,No relevent experience,no_enrollment,Masters,STEM,7,50-99,Pvt Ltd,1,156,1.0,train
